EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,DistanceFromHome,BusinessTravel,OverTime,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,Attrition,SoftSkillsScore,TechnicalSkillsScore,LeadershipScore,CommunicationScore,AdaptabilityScore,InnovationScore,TeamworkScore,CultureFitScore,EngagementScore,GrowthPotential,SalaryCompetitiveness
915,47,Female,Divorced,2,Life Sciences,Research & Development,Research Scientist,2,5536,1,5,1,0,1,1,5,2,Non-Travel,No,4,3,4,3,4,3,21,1,0,6.8,7.8,5.8,4.3,5.9,5.3,8.3,6.7,9.0,6.7,92.3
916,48,Male,Single,4,Life Sciences,Technology,Software Engineer,3,10548,0,12,0,0,0,4,6,8,Travel_Rarely,No,2,3,3,1,4,3,14,1,0,7.0,9.7,4.9,4.7,6.3,4.5,9.7,6.3,6.9,7.1,105.5
917,22,Female,Single,3,Other,Technology,Product Manager,2,3910,15,20,0,0,1,2,1,1,Travel_Frequently,Yes,2,4,4,4,2,3,24,0,0,8.2,8.7,5.9,6.8,4.8,5.6,6.6,7.0,7.8,6.1,65.2
918,31,Male,Single,3,Technical Degree,Sales,Manager,5,15331,0,7,0,0,0,4,6,3,Travel_Rarely,No,1,4,3,2,4,3,21,2,0,5.7,6.8,7.3,7.5,6.9,6.4,6.2,6.5,7.4,7.2,76.7
919,28,Female,Single,2,Life Sciences,Human Resources,HR Analyst,3,9289,0,3,0,0,0,0,3,2,Travel_Frequently,No,4,3,1,3,4,3,21,0,0,6.0,7.9,6.5,4.5,8.5,6.8,5.8,6.2,7.9,7.2,92.9
920,26,Male,Single,3,Medical,Human Resources,Human Resources,2,6224,3,8,3,1,0,5,4,11,Travel_Rarely,No,3,4,3,2,3,3,22,0,1,6.6,9.0,5.8,6.9,5.9,8.1,7.4,6.8,7.8,7.2,103.7
921,51,Male,Married,3,Technical Degree,Sales,Manager,3,8826,8,21,0,2,7,4,5,1,Travel_Frequently,Yes,2,3,3,3,2,4,17,0,0,5.0,7.1,2.3,5.9,5.7,5.6,6.9,6.2,6.4,6.0,88.3
922,29,Female,Single,2,Marketing,Sales,Manager,2,4122,7,17,0,1,1,0,1,22,Non-Travel,No,2,3,1,3,4,3,22,0,0,8.0,6.7,6.1,5.1,7.7,5.6,9.6,6.9,6.9,6.2,68.7
923,52,Female,Single,4,Technical Degree,Technology,DevOps Engineer,4,16916,13,15,0,3,13,4,5,1,Non-Travel,No,4,4,2,3,2,3,12,0,0,7.9,9.7,4.6,6.7,7.5,8.5,6.9,7.2,7.6,7.7,112.8
924,52,Male,Divorced,1,Technical Degree,Technology,Software Engineer,3,8053,0,6,0,0,0,3,2,3,Non-Travel,Yes,4,4,3,4,3,3,17,0,1,7.4,7.8,7.4,8.1,6.7,7.8,7.0,7.6,9.0,7.0,80.5
925,18,Male,Married,3,Technical Degree,Technology,DevOps Engineer,1,2384,2,3,0,2,0,2,3,1,Travel_Rarely,No,3,1,3,4,4,4,15,1,0,10.0,8.6,4.4,9.8,8.7,8.6,8.5,9.0,7.2,7.6,79.5
926,57,Female,Married,4,Marketing,Technology,Tech Lead,1,1782,1,12,1,1,1,3,1,2,Travel_Rarely,No,3,4,4,3,3,4,20,1,0,8.0,5.9,3.7,10.0,7.2,7.9,8.8,8.4,8.5,6.0,59.4
927,39,Male,Single,2,Technical Degree,Technology,DevOps Engineer,4,14882,9,16,6,0,0,1,4,11,Travel_Rarely,Yes,3,3,3,1,4,4,17,2,0,9.0,8.4,8.8,8.9,9.7,10.0,8.1,8.3,7.4,9.0,99.2
928,46,Female,Divorced,4,Technical Degree,Research & Development,Manufacturing Director,3,9949,3,15,3,1,0,3,5,5,Travel_Frequently,No,1,3,4,3,4,3,24,0,0,7.1,6.7,2.4,7.5,6.0,7.5,8.4,7.6,7.5,6.1,99.5
929,25,Female,Single,4,Technical Degree,Sales,Manager,5,15459,0,6,0,0,0,3,4,1,Travel_Rarely,Yes,4,3,4,3,4,3,22,0,0,6.2,6.9,9.4,6.8,4.4,3.9,8.4,6.5,9.0,6.5,77.3
930,28,Male,Divorced,4,Life Sciences,Sales,Manager,1,3375,6,17,6,1,6,1,5,1,Travel_Rarely,No,4,4,3,2,3,3,19,0,0,4.8,5.6,6.2,7.2,9.0,7.5,9.9,7.7,8.2,7.1,112.5
931,58,Male,Married,2,Medical,Technology,Data Scientist,2,4412,2,13,1,1,2,5,1,2,Travel_Frequently,No,3,4,3,1,3,3,19,2,0,7.5,6.7,5.3,7.2,3.3,6.7,5.0,5.5,7.4,5.3,73.5
932,54,Female,Single,2,Other,Technology,Product Manager,1,2812,3,10,1,0,3,1,3,23,Travel_Rarely,No,4,3,4,3,3,3,13,1,0,7.8,4.9,5.1,8.7,5.0,5.3,6.6,7.0,8.4,5.3,93.7
933,31,Male,Divorced,2,Life Sciences,Technology,Software Engineer,3,8880,11,12,0,0,0,1,0,14,Travel_Rarely,No,3,4,4,2,4,4,13,1,0,8.4,8.7,7.8,9.4,4.7,5.1,9.4,7.3,8.8,6.4,88.8
934,47,Male,Single,3,Life Sciences,Technology,Product Manager,2,2974,1,3,0,1,1,4,1,4,Travel_Frequently,Yes,1,2,4,3,4,4,23,0,1,6.2,6.2,6.4,5.3,6.6,5.7,7.3,6.8,6.9,6.2,49.6
935,52,Female,Single,4,Medical,Technology,Software Engineer,1,2771,1,12,1,1,1,1,4,5,Travel_Frequently,No,2,1,3,4,3,3,17,0,0,8.0,7.5,6.3,6.6,6.4,1.7,8.3,6.7,6.1,6.1,92.4
936,38,Male,Divorced,4,Human Resources,Technology,Product Manager,3,9272,1,4,0,0,1,2,0,18,Travel_Rarely,Yes,3,3,2,3,2,3,15,0,1,5.1,5.3,5.9,8.4,8.7,1.0,4.2,5.8,6.5,5.1,92.7
937,54,Female,Married,4,Life Sciences,Sales,Manager,2,3233,2,13,2,0,0,3,3,7,Travel_Frequently,No,2,3,3,4,4,3,15,2,0,7.1,7.7,5.1,6.8,6.6,6.2,6.4,7.0,8.0,6.4,53.9
938,22,Male,Married,5,Life Sciences,Technology,Data Scientist,2,6525,0,8,0,0,0,2,4,17,Travel_Rarely,No,3,3,3,2,2,3,15,0,0,7.8,3.2,8.5,6.4,5.5,5.0,4.9,5.8,6.5,5.8,108.7
939,36,Male,Single,4,Life Sciences,Human Resources,HR Manager,2,5458,5,16,0,1,3,1,3,5,Travel_Rarely,No,2,3,1,2,2,3,19,3,0,8.0,5.6,5.1,8.7,6.0,4.9,6.4,6.1,5.2,5.6,91.0
940,31,Male,Married,3,Technical Degree,Research & Development,Laboratory Technician,3,10606,1,12,1,1,0,2,5,1,Travel_Rarely,Yes,2,3,4,3,4,3,14,3,0,8.2,9.0,3.4,6.2,4.8,5.3,6.9,6.6,8.0,6.3,106.1
941,43,Male,Divorced,2,Life Sciences,Technology,Tech Lead,1,1641,13,17,0,0,10,2,1,10,Travel_Rarely,Yes,4,3,3,4,3,4,16,1,0,7.8,6.0,6.6,8.0,7.7,2.9,7.7,7.2,8.4,6.0,54.7
942,21,Male,Single,4,Medical,Technology,Software Engineer,2,4589,1,6,1,0,0,2,3,5,Travel_Rarely,No,4,4,3,3,3,4,16,3,0,7.2,6.7,3.1,6.5,9.2,7.5,9.0,8.0,8.6,6.8,76.5
943,42,Male,Single,2,Medical,Sales,Sales Executive,2,6180,1,1,1,0,1,2,4,8,Travel_Rarely,Yes,3,4,3,3,4,2,23,0,0,8.9,3.8,8.9,10.0,6.9,5.4,8.2,7.7,8.8,6.1,103.0
944,59,Female,Single,1,Human Resources,Sales,Sales Executive,3,5833,1,4,1,1,0,1,1,1,Travel_Rarely,No,3,4,3,4,4,3,17,0,0,6.9,9.0,6.8,8.9,6.5,6.1,8.1,7.6,9.1,6.7,58.3
945,42,Male,Single,3,Medical,Technology,Tech Lead,4,12009,7,20,1,0,0,2,6,8,Travel_Rarely,Yes,4,4,1,3,3,3,12,0,0,7.0,6.6,1.8,6.5,7.3,7.9,6.7,6.7,7.9,6.4,80.1
946,35,Male,Divorced,4,Life Sciences,Human Resources,HR Manager,2,5406,2,5,2,0,2,0,4,3,Travel_Rarely,No,4,2,1,4,4,3,16,0,0,9.4,9.0,6.8,7.4,5.7,5.3,5.7,6.4,7.6,7.0,90.1
947,57,Male,Married,2,Marketing,Technology,Tech Lead,2,3105,8,17,0,2,4,2,4,3,Travel_Frequently,No,2,4,4,4,4,4,23,0,0,2.8,6.0,5.3,7.9,6.2,7.8,7.1,7.3,9.0,6.6,51.7
948,25,Male,Divorced,4,Other,Sales,Sales Representative,4,9564,7,14,3,3,3,1,6,8,Travel_Rarely,No,3,3,2,1,3,4,19,1,0,7.9,4.8,8.5,6.4,6.2,6.7,6.2,6.0,6.4,7.1,63.8
949,56,Male,Married,4,Marketing,Sales,Sales Representative,5,22975,13,20,0,0,6,2,6,7,Travel_Frequently,No,3,4,2,4,4,1,13,0,0,7.9,9.1,5.7,6.5,7.8,7.8,6.1,7.2,8.8,7.4,114.9
950,57,Male,Married,3,Other,Research & Development,Research Director,3,8601,7,16,0,2,4,2,0,8,Travel_Frequently,No,3,4,3,2,2,3,12,1,0,6.4,7.6,5.8,8.3,5.8,7.9,5.4,6.6,7.1,6.2,86.0
951,31,Male,Single,1,Human Resources,Sales,Sales Executive,5,22236,0,5,0,0,0,1,2,26,Travel_Rarely,Yes,2,2,2,4,3,3,23,0,0,7.0,7.2,5.2,7.0,2.7,7.0,7.3,6.3,6.4,5.5,111.2
952,49,Male,Married,2,Life Sciences,Sales,Manager,3,8809,9,16,1,4,5,1,3,9,Travel_Rarely,No,4,4,1,2,3,3,18,0,0,7.0,6.1,5.4,4.9,4.5,5.8,7.5,5.5,7.5,5.6,88.1
953,55,Male,Single,4,Technical Degree,Technology,Data Scientist,3,12675,13,21,5,3,1,0,3,8,Travel_Rarely,Yes,2,4,3,3,4,3,11,2,1,6.7,8.8,1.8,7.8,10.0,7.0,8.8,8.1,8.2,6.9,126.8
954,50,Female,Married,4,Life Sciences,Research & Development,Manufacturing Director,2,5438,25,29,1,2,2,5,0,7,Travel_Frequently,No,2,4,1,4,1,2,21,1,0,6.9,4.2,4.9,8.4,6.2,3.9,8.9,6.8,6.0,4.4,90.6
955,40,Male,Married,4,Marketing,Research & Development,Laboratory Technician,2,6269,0,0,0,0,0,3,5,4,Travel_Rarely,No,2,2,1,2,4,3,18,2,0,7.6,8.2,4.0,6.5,7.4,6.8,8.1,6.6,5.9,6.9,104.5
956,32,Male,Divorced,3,Life Sciences,Sales,Sales Executive,1,2376,4,4,4,2,0,2,3,14,Travel_Rarely,No,2,4,4,4,4,3,15,3,1,6.1,5.2,5.2,5.8,6.4,7.6,10.0,7.9,9.0,6.0,79.2
957,50,Female,Married,2,Life Sciences,Research & Development,Manufacturing Director,4,13547,1,2,1,1,1,4,6,3,Travel_Rarely,No,4,4,3,3,3,3,19,1,0,7.0,7.7,8.2,9.0,6.4,4.1,6.4,6.7,8.6,7.2,90.3
958,42,Male,Single,2,Other,Technology,Data Scientist,5,20310,1,2,1,1,0,3,0,9,Travel_Rarely,Yes,3,3,3,1,4,3,19,2,1,5.0,10.0,9.2,7.2,4.5,8.6,6.8,6.1,7.4,7.3,101.6
959,34,Female,Single,4,Life Sciences,Human Resources,HR Analyst,3,9873,6,10,2,1,5,1,3,2,Travel_Rarely,No,4,4,2,4,3,3,14,0,0,6.1,6.9,6.4,6.9,9.6,5.9,7.0,7.4,8.6,7.1,98.7
960,50,Male,Single,2,Human Resources,Technology,Data Scientist,2,4961,19,25,8,2,1,2,3,1,Travel_Rarely,No,3,3,4,2,3,3,11,1,1,5.4,6.9,4.8,6.9,5.2,6.8,6.9,6.5,7.5,6.0,82.7
961,19,Male,Married,3,Life Sciences,Research & Development,Laboratory Technician,1,2501,4,10,0,4,1,5,4,1,Travel_Rarely,Yes,3,4,4,4,1,2,15,1,0,7.2,6.2,3.2,9.2,5.1,3.6,5.1,6.7,7.6,4.9,83.4
962,31,Male,Married,3,Life Sciences,Research & Development,Research Scientist,2,5501,9,23,2,0,0,1,0,8,Travel_Rarely,No,3,2,3,3,3,3,17,1,0,5.4,6.8,5.0,7.4,7.2,1.6,6.5,6.1,6.9,5.1,91.7
963,57,Male,Divorced,1,Human Resources,Research & Development,Laboratory Technician,2,5501,0,3,0,0,0,4,6,3,Travel_Rarely,No,3,4,2,4,2,4,19,2,0,4.9,6.3,3.5,7.7,8.6,8.4,7.8,7.7,7.5,7.3,91.7
964,57,Female,Single,2,Technical Degree,Research & Development,Laboratory Technician,3,6757,0,12,0,0,0,5,5,2,Travel_Frequently,No,3,4,2,4,4,3,20,2,0,4.9,7.0,5.6,6.8,6.0,5.7,8.7,6.8,8.8,6.5,67.6
965,56,Male,Married,3,Technical Degree,Technology,Product Manager,5,18809,4,7,0,0,2,1,3,7,Travel_Rarely,Yes,3,4,4,3,2,3,19,1,0,5.5,6.6,5.9,7.0,3.1,8.0,5.6,6.3,7.9,5.9,94.0
966,23,Female,Married,2,Life Sciences,Research & Development,Research Director,1,2660,2,15,2,1,2,3,5,1,Travel_Rarely,No,4,3,3,4,3,3,19,0,0,8.5,6.7,6.4,6.5,3.2,5.6,5.7,6.2,8.4,6.0,88.7
967,23,Male,Married,2,Marketing,Technology,DevOps Engineer,1,2011,11,24,6,0,0,1,2,2,Travel_Frequently,No,4,3,2,2,3,3,16,0,1,9.3,6.2,6.2,7.7,9.3,4.3,6.0,6.8,7.2,6.4,67.0
968,20,Male,Married,4,Technical Degree,Sales,Manager,3,10040,1,11,1,1,1,1,0,3,Travel_Rarely,No,2,1,4,4,3,3,12,1,0,6.5,6.8,2.1,5.3,6.6,9.5,7.9,7.8,6.5,5.6,100.4
969,24,Male,Married,4,Technical Degree,Technology,Software Engineer,2,5412,2,16,2,1,0,2,0,9,Travel_Frequently,Yes,1,4,3,3,1,4,15,1,0,4.8,6.9,4.1,7.4,8.9,5.9,6.0,7.0,5.9,6.2,90.2
970,25,Male,Married,2,Medical,Technology,Product Manager,4,19059,3,12,3,0,2,1,0,6,Travel_Rarely,No,4,3,3,3,2,2,13,0,0,6.5,9.5,4.1,6.5,6.9,6.2,5.5,6.5,7.4,6.0,127.1
971,59,Male,Single,4,Other,Human Resources,Human Resources,2,4973,1,3,1,0,1,3,6,15,Travel_Frequently,Yes,1,3,4,3,2,4,22,3,1,9.1,9.4,5.1,6.2,5.0,5.7,5.4,6.5,6.2,7.2,82.9
972,32,Female,Divorced,3,Technical Degree,Human Resources,HR Analyst,2,6136,11,21,7,0,0,3,6,3,Travel_Rarely,No,1,4,4,3,3,4,16,3,0,7.3,7.5,6.2,7.7,7.2,3.1,6.9,6.9,7.5,7.0,102.3
973,46,Female,Single,3,Other,Technology,Data Scientist,2,5539,3,4,1,0,0,2,4,2,Travel_Frequently,No,2,2,3,4,3,4,21,2,0,4.8,6.3,4.5,7.0,7.0,7.1,7.3,7.2,6.8,6.6,92.3
974,50,Male,Married,4,Technical Degree,Human Resources,HR Manager,1,3460,2,4,0,2,2,3,0,1,Travel_Rarely,No,3,4,4,2,2,3,15,0,0,9.7,7.5,10.0,5.5,7.4,6.8,8.3,7.5,7.5,7.1,115.3
975,47,Female,Married,4,Technical Degree,Research & Development,Research Scientist,3,6851,9,16,0,1,7,4,4,24,Travel_Rarely,No,3,3,4,2,1,3,23,1,0,6.5,5.8,8.5,5.7,6.6,7.8,8.2,7.1,6.2,7.1,68.5
976,56,Female,Married,4,Life Sciences,Research & Development,Laboratory Technician,1,2252,1,15,1,0,0,2,6,5,Non-Travel,No,3,4,4,2,4,3,24,1,1,6.2,6.2,3.9,7.3,5.6,4.4,8.7,6.7,8.8,5.9,75.1
977,44,Female,Divorced,2,Life Sciences,Technology,Tech Lead,2,4064,8,8,8,1,0,1,2,5,Travel_Rarely,No,4,1,3,2,4,2,20,1,0,8.8,7.1,8.7,5.8,8.6,2.8,7.2,6.6,7.0,6.5,67.7
978,53,Male,Divorced,1,Human Resources,Technology,Data Scientist,2,4922,0,3,0,0,0,2,1,20,Travel_Rarely,No,3,3,3,2,4,3,21,0,0,7.4,6.0,9.3,4.5,6.4,7.1,6.2,6.2,7.8,6.6,82.0
979,46,Female,Divorced,4,Life Sciences,Research & Development,Laboratory Technician,1,1937,1,7,0,1,0,4,4,2,Travel_Rarely,No,2,3,2,3,3,4,11,1,0,8.9,6.0,3.5,8.2,6.9,8.6,7.6,7.6,6.6,6.5,64.6
980,55,Male,Married,3,Life Sciences,Research & Development,Research Director,1,1736,15,19,1,0,2,1,3,3,Travel_Frequently,No,3,4,4,3,2,4,20,2,0,6.8,6.3,3.6,5.1,4.7,2.8,5.6,5.7,7.9,5.2,57.9
981,50,Female,Married,2,Life Sciences,Technology,Software Engineer,2,2866,9,10,3,3,2,2,0,8,Travel_Rarely,Yes,2,2,2,4,3,3,20,3,1,6.9,10.0,6.2,6.5,4.6,3.2,7.9,6.1,6.4,5.9,47.8
982,54,Male,Married,4,Life Sciences,Sales,Sales Executive,3,4764,2,2,2,1,0,3,1,12,Travel_Rarely,Yes,4,3,3,4,3,3,22,1,0,6.3,7.3,8.1,5.6,5.0,4.9,7.8,6.5,8.4,6.1,47.6
983,44,Male,Divorced,4,Other,Research & Development,Research Director,5,20363,5,10,5,1,3,3,4,9,Travel_Rarely,Yes,2,4,1,2,3,3,12,3,1,7.2,4.4,6.7,5.6,4.5,3.0,8.9,5.4,6.5,5.2,101.8
984,50,Female,Married,4,Human Resources,Sales,Manager,1,2272,14,26,5,2,8,3,5,12,Non-Travel,No,4,2,3,1,3,3,21,3,1,6.9,7.3,2.6,7.5,2.6,5.2,8.5,5.8,6.6,5.2,75.7
985,21,Male,Divorced,3,Medical,Technology,Product Manager,1,1883,1,13,1,1,1,3,6,6,Travel_Frequently,No,3,4,4,4,3,3,15,1,0,5.9,7.7,4.4,6.0,5.4,6.8,8.0,7.2,8.9,6.7,62.8
986,39,Female,Divorced,4,Life Sciences,Sales,Sales Representative,1,2170,0,4,0,0,0,3,5,15,Travel_Rarely,Yes,4,4,2,4,2,4,24,1,0,4.5,6.9,4.8,6.7,9.2,7.5,5.0,6.9,8.0,7.5,72.3
987,19,Female,Married,1,Technical Degree,Technology,Product Manager,2,4472,3,5,1,1,3,2,3,6,Travel_Rarely,No,3,2,4,4,1,4,22,0,0,7.7,7.9,7.7,4.3,5.7,7.1,6.7,7.0,6.4,7.2,74.5
988,27,Female,Single,1,Technical Degree,Sales,Sales Executive,3,6860,0,10,0,0,0,2,1,2,Travel_Rarely,Yes,4,4,3,3,2,4,16,1,0,7.5,6.1,3.2,9.6,4.2,5.7,8.1,7.0,8.0,5.0,68.6
989,22,Male,Single,3,Other,Technology,Software Engineer,4,17174,1,11,1,1,0,2,2,6,Non-Travel,No,3,3,3,2,2,3,24,0,0,6.6,6.8,3.5,7.5,7.8,8.6,9.2,7.7,6.5,6.3,114.5
990,27,Female,Divorced,1,Marketing,Technology,Tech Lead,3,10908,11,25,1,0,4,3,4,9,Travel_Rarely,Yes,3,2,4,3,3,3,11,0,1,8.4,6.9,6.1,9.1,6.3,2.2,8.2,7.2,7.2,6.0,109.1
991,50,Male,Single,3,Life Sciences,Research & Development,Research Scientist,1,3294,0,10,0,0,0,2,5,8,Travel_Rarely,No,4,3,3,4,2,4,17,2,0,7.2,6.0,6.0,8.9,5.8,3.9,5.5,6.6,7.8,6.3,109.8
992,55,Male,Divorced,4,Medical,Research & Development,Laboratory Technician,2,5179,8,16,2,2,0,2,5,2,Travel_Frequently,Yes,4,4,2,2,3,4,13,2,1,7.7,5.6,7.8,8.8,4.3,6.1,9.4,6.7,7.9,6.6,86.3
993,30,Female,Married,3,Other,Research & Development,Research Scientist,4,13729,3,5,2,3,3,5,4,1,Travel_Rarely,No,4,2,4,3,2,4,11,0,0,7.0,7.1,4.8,6.6,6.5,4.5,7.4,6.9,7.1,6.4,91.5
994,48,Male,Married,2,Technical Degree,Research & Development,Laboratory Technician,2,4347,4,5,2,4,4,3,5,2,Travel_Frequently,Yes,2,3,3,2,2,3,17,1,1,4.6,7.3,8.2,7.1,6.6,5.7,7.9,6.5,6.0,7.2,72.4
995,53,Male,Divorced,2,Technical Degree,Technology,Data Scientist,2,4152,5,9,0,0,5,4,2,29,Travel_Frequently,No,2,4,3,3,3,4,17,1,0,9.0,2.8,7.8,5.5,7.1,7.0,8.1,7.3,7.6,6.1,69.2
996,41,Female,Married,3,Life Sciences,Research & Development,Laboratory Technician,5,18078,2,10,2,1,0,1,5,1,Travel_Rarely,No,1,2,4,3,3,3,20,1,0,7.6,6.2,5.8,7.1,6.6,4.9,6.4,6.9,6.2,6.3,90.4
997,32,Male,Married,3,Technical Degree,Technology,DevOps Engineer,3,9609,0,7,0,0,0,1,4,4,Travel_Frequently,No,3,4,3,3,4,4,13,0,0,5.0,6.6,4.9,5.1,6.2,4.9,6.2,6.0,8.8,6.3,96.1
998,46,Male,Married,4,Technical Degree,Sales,Sales Representative,3,10532,0,5,0,0,0,2,0,8,Non-Travel,Yes,4,2,3,3,4,4,16,2,0,6.3,7.3,9.4,9.1,6.5,5.5,7.6,7.1,8.0,6.8,105.3
999,25,Female,Married,4,Life Sciences,Sales,Sales Executive,2,4454,7,9,1,1,7,1,5,16,Travel_Rarely,No,1,3,2,3,4,3,14,0,0,7.9,8.2,6.9,8.3,6.3,7.8,6.2,7.0,6.8,7.4,74.2
1000,22,Male,Divorced,3,Medical,Research & Development,Research Director,2,3747,1,6,1,0,1,7,4,11,Travel_Rarely,No,3,4,3,4,3,4,24,0,0,9.3,6.5,5.4,7.9,3.8,7.3,6.6,7.0,8.5,6.2,62.4
1001,46,Female,Single,4,Life Sciences,Human Resources,HR Manager,1,2866,0,4,0,0,0,2,0,19,Travel_Rarely,No,4,1,3,3,3,3,14,1,0,7.4,7.9,4.1,6.2,10.0,7.6,6.9,7.7,6.8,6.7,95.5
1002,21,Female,Divorced,2,Life Sciences,Research & Development,Research Scientist,3,5409,19,19,3,6,9,3,5,7,Travel_Rarely,No,4,3,3,4,2,4,19,2,0,8.1,4.9,8.6,8.8,7.6,6.3,4.9,7.3,7.8,7.2,54.1
1003,29,Female,Divorced,2,Life Sciences,Technology,Data Scientist,1,2480,19,23,3,1,0,2,5,16,Travel_Rarely,No,3,4,4,2,4,3,23,3,1,9.5,9.0,4.7,4.6,6.8,6.4,8.2,7.1,8.8,7.1,82.7
1004,19,Female,Married,4,Life Sciences,Sales,Sales Executive,4,13232,2,15,2,0,2,0,4,2,Travel_Frequently,No,2,2,3,3,4,4,17,1,0,9.4,6.9,4.9,6.8,6.1,8.3,8.8,7.7,7.0,6.8,88.2
1005,44,Male,Married,3,Marketing,Sales,Manager,4,12015,0,6,0,0,0,5,3,4,Travel_Frequently,No,4,3,4,1,4,3,16,0,0,7.4,4.7,4.5,7.2,6.2,4.3,8.0,6.6,8.2,5.2,80.1
1006,48,Male,Married,5,Life Sciences,Technology,DevOps Engineer,2,3454,6,14,3,3,3,1,3,14,Travel_Rarely,Yes,1,2,1,1,2,2,22,1,0,8.0,7.9,5.2,9.4,7.0,8.4,4.7,6.3,3.8,6.7,57.6
1007,53,Female,Married,3,Life Sciences,Technology,Software Engineer,1,2317,8,19,1,2,8,1,1,3,Travel_Rarely,No,4,4,1,3,3,4,19,3,0,5.5,6.6,6.8,5.1,9.0,6.3,7.8,6.6,7.9,6.9,77.2
1008,53,Female,Divorced,4,Human Resources,Sales,Sales Executive,1,3321,0,14,0,0,0,5,3,16,Travel_Frequently,Yes,1,2,2,3,2,3,23,0,0,6.9,9.8,5.0,9.0,5.3,6.1,8.7,7.0,4.9,6.7,110.7
1009,43,Male,Single,3,Marketing,Human Resources,Human Resources,3,9505,0,0,0,0,0,2,2,3,Travel_Frequently,Yes,2,3,4,3,4,4,13,3,0,7.6,9.4,5.8,8.7,7.0,5.0,6.7,7.3,8.0,7.0,95.0
1010,44,Male,Single,3,Marketing,Research & Development,Research Director,3,10474,8,10,7,0,3,2,1,3,Travel_Rarely,Yes,4,3,4,4,3,4,22,0,0,6.4,8.3,4.6,8.8,3.6,8.4,7.7,7.5,8.8,6.1,104.7
1011,22,Male,Married,3,Medical,Technology,Product Manager,3,6430,12,19,0,5,0,1,3,2,Travel_Rarely,No,4,3,4,4,3,3,14,2,0,5.0,2.7,7.0,6.1,8.0,7.7,8.0,7.8,8.8,6.1,64.3
1012,37,Male,Married,4,Technical Degree,Technology,Tech Lead,2,5255,7,12,1,5,0,2,0,6,Travel_Frequently,No,3,1,2,2,2,4,24,0,0,6.9,6.7,5.8,7.7,7.1,3.3,6.2,6.0,4.9,5.8,87.6
1013,28,Female,Married,3,Life Sciences,Technology,DevOps Engineer,2,5088,1,13,1,1,0,3,6,1,Travel_Frequently,No,3,4,3,4,4,2,24,2,0,4.3,8.9,3.5,8.4,6.3,6.6,6.1,6.9,9.1,6.7,84.8
1014,27,Male,Married,5,Technical Degree,Technology,Software Engineer,3,8683,2,6,2,0,0,2,4,1,Non-Travel,No,3,3,3,3,2,3,19,0,0,9.3,8.3,5.7,7.4,2.6,4.6,4.7,5.7,6.9,5.8,86.8
1015,57,Female,Married,2,Life Sciences,Research & Development,Research Scientist,2,5555,4,16,0,3,3,3,3,18,Travel_Frequently,No,1,3,3,4,4,3,14,0,0,6.9,5.6,6.5,7.5,5.5,5.5,6.5,6.8,7.5,5.9,92.6
1016,55,Female,Married,2,Technical Degree,Technology,Tech Lead,3,8750,0,9,0,0,0,2,0,21,Travel_Rarely,Yes,4,2,4,3,3,4,17,2,0,8.6,6.8,5.2,7.7,4.8,3.0,6.1,6.4,7.8,5.2,87.5
1017,23,Male,Single,3,Life Sciences,Research & Development,Manufacturing Director,3,6477,1,2,0,1,0,2,6,1,Travel_Frequently,Yes,4,4,3,2,3,4,19,1,0,5.7,7.9,1.8,6.0,4.9,6.3,6.9,6.0,8.2,6.3,64.8
1018,25,Female,Married,3,Technical Degree,Sales,Sales Executive,1,2806,1,3,1,1,1,2,1,6,Travel_Rarely,No,4,2,4,3,3,3,14,2,0,6.2,4.6,8.5,6.0,3.2,6.4,8.4,6.6,7.8,5.4,93.5
1019,40,Male,Single,4,Marketing,Research & Development,Laboratory Technician,1,2920,3,14,2,0,3,2,4,6,Travel_Rarely,No,3,1,4,3,4,4,19,1,0,7.9,4.7,4.0,8.2,5.8,6.5,8.3,7.6,7.2,5.8,97.3
1020,43,Male,Single,3,Medical,Technology,DevOps Engineer,2,6319,3,4,2,0,2,1,3,3,Travel_Rarely,No,4,3,2,4,4,3,17,3,0,9.2,10.0,7.2,6.1,9.8,5.2,5.7,7.2,8.6,7.9,105.3
1021,29,Female,Married,4,Life Sciences,Technology,Product Manager,1,3181,8,8,3,3,0,2,1,6,Travel_Frequently,No,3,4,4,2,3,3,14,0,0,7.3,6.5,5.2,7.5,7.8,5.4,6.8,7.1,8.1,6.0,106.0
1022,43,Female,Single,3,Technical Degree,Sales,Manager,3,9309,6,12,0,3,3,4,3,4,Travel_Rarely,No,3,2,3,3,3,4,13,1,0,5.8,4.1,5.8,5.1,6.6,2.2,7.4,6.0,6.9,5.3,93.1
1023,30,Female,Single,3,Other,Technology,Software Engineer,3,6557,12,25,0,3,1,2,1,5,Travel_Frequently,Yes,3,1,4,3,2,3,16,3,0,8.3,6.0,5.6,6.7,7.5,7.9,3.9,7.0,6.0,6.2,65.6
